what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1451502889296
started,bundle,org.eclipse.jdt.junit,3.7.300.v20140418-0836,"org.eclipse.jdt.junit",1451502889296
started,bundle,org.eclipse.jdt.launching,3.7.101.v20140825-1922,"org.eclipse.jdt.launching",1451502889297
started,bundle,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui",1451502889297
started,bundle,org.eclipse.jface,3.10.1.v20140813-1009,"org.eclipse.jface",1451502889297
started,bundle,org.eclipse.jgit,3.4.1.201406201815-r,"org.eclipse.jgit",1451502889297
started,bundle,org.eclipse.jsch.core,1.1.500.v20131112-1442,"org.eclipse.jsch.core",1451502889297
started,bundle,org.eclipse.ltk.core.refactoring,3.6.101.v20140817-1500,"org.eclipse.ltk.core.refactoring",1451502889297
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring",1451502889297
started,bundle,org.eclipse.m2e.logback.configuration,1.5.0.20140606-0033,"org.eclipse.m2e.logback.configuration",1451502889297
started,bundle,org.eclipse.mylyn.bugzilla.core,3.13.0.v20140830-0030,"org.eclipse.mylyn.bugzilla.core",1451502889297
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.13.0.v20140809-1218,"org.eclipse.mylyn.bugzilla.ui",1451502889297
started,bundle,org.eclipse.mylyn.builds.ui,1.5.0.v20140830-1416,"org.eclipse.mylyn.builds.ui",1451502889297
started,bundle,org.eclipse.mylyn.commons.core,3.13.0.v20140704-2323,"org.eclipse.mylyn.commons.core",1451502889297
started,bundle,org.eclipse.mylyn.commons.net,3.13.0.v20140702-2155,"org.eclipse.mylyn.commons.net",1451502889297
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.5.0.v20140702-2248,"org.eclipse.mylyn.commons.notifications.core",1451502889297
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.5.0.v20140702-2248,"org.eclipse.mylyn.commons.notifications.feed",1451502889298
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.5.0.v20140826-1731,"org.eclipse.mylyn.commons.repositories.ui",1451502889298
started,bundle,org.eclipse.mylyn.commons.ui,3.13.0.v20140704-2323,"org.eclipse.mylyn.commons.ui",1451502889298
started,bundle,org.eclipse.mylyn.commons.workbench,3.13.0.v20140702-2155,"org.eclipse.mylyn.commons.workbench",1451502889298
started,bundle,org.eclipse.mylyn.context.core,3.13.0.v20140702-2225,"org.eclipse.mylyn.context.core",1451502889298
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.13.0.v20140819-2236,"org.eclipse.mylyn.context.tasks.ui",1451502889298
started,bundle,org.eclipse.mylyn.monitor.ui,3.13.0.v20140702-2155,"org.eclipse.mylyn.monitor.ui",1451502889298
started,bundle,org.eclipse.mylyn.tasks.ui,3.13.0.v20140826-1734,"org.eclipse.mylyn.tasks.ui",1451502889298
started,bundle,org.eclipse.mylyn.team.ui,3.13.0.v20140702-2225,"org.eclipse.mylyn.team.ui",1451502889298
started,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1451502889298
started,bundle,org.eclipse.team.ui,3.7.100.v20130710-1213,"org.eclipse.team.ui",1451502889298
started,bundle,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui",1451502889298
started,bundle,org.eclipse.ui.cheatsheets,3.4.200.v20131227-1524,"org.eclipse.ui.cheatsheets",1451502889298
started,bundle,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console",1451502889298
started,bundle,org.eclipse.ui.editors,3.8.200.v20140401-1310,"org.eclipse.ui.editors",1451502889298
started,bundle,org.eclipse.ui.externaltools,3.2.300.v20140327-1949,"org.eclipse.ui.externaltools",1451502889298
started,bundle,org.eclipse.ui.forms,3.6.100.v20140422-1825,"org.eclipse.ui.forms",1451502889298
started,bundle,org.eclipse.ui.ide,3.10.1.v20140828-0944,"org.eclipse.ui.ide",1451502889298
started,bundle,org.eclipse.ui.intro,3.4.200.v20130326-1254,"org.eclipse.ui.intro",1451502889298
started,bundle,org.eclipse.ui.intro.universal,3.2.700.v20130904-1701,"org.eclipse.ui.intro.universal",1451502889298
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1451502889299
started,bundle,org.eclipse.ui.themes,1.0.1.v20140819-1717,"org.eclipse.ui.themes",1451502889299
started,bundle,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views",1451502889299
started,bundle,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"org.eclipse.ui.workbench",1451502889299
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.0.v20140411-1521,"org.eclipse.ui.workbench.texteditor",1451502889299
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1451502889299
started,bundle,org.eclipse.wb.core,1.7.0.r44x201405021445,"org.eclipse.wb.core",1451502889299
started,bundle,org.eclipse.wb.core.lib,1.7.0.r44x201405021445,"org.eclipse.wb.core.lib",1451502889318
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1451502889318
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1451502889318
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1451502889318
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1451502889318
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1451502889318
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1451502889318
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1451502889318
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1451502889318
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1451502889318
os,sysinfo,,,"linux",1451502889321
arch,sysinfo,,,"x86_64",1451502889321
ws,sysinfo,,,"gtk",1451502889321
locale,sysinfo,,,"es_AR",1451502889321
processors,sysinfo,,,"4",1451502889321
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1451502889321
java.runtime.version,sysinfo,,,"1.8.0_66-b17",1451502889321
java.specification.name,sysinfo,,,"Java Platform API Specification",1451502889321
java.specification.vendor,sysinfo,,,"Oracle Corporation",1451502889321
java.specification.version,sysinfo,,,"1.8",1451502889321
java.vendor,sysinfo,,,"Oracle Corporation",1451502889321
java.version,sysinfo,,,"1.8.0_66",1451502889321
java.vm.info,sysinfo,,,"mixed mode",1451502889321
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1451502889321
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1451502889321
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1451502889321
java.vm.specification.version,sysinfo,,,"1.8",1451502889321
java.vm.vendor,sysinfo,,,"Oracle Corporation",1451502889321
java.vm.version,sysinfo,,,"25.66-b17",1451502889321
activated,view,org.eclipse.ui.ide,3.10.1.v20140828-0944,"org.eclipse.ui.views.ProblemView",1451502924130
closed,view,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.internal.introview",1451502924150
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1451502931374
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1452125277948
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452125280078
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452125281761
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452125281802
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452125281874
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452125283504
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.edit.paste",1452125286777
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.file.save",1452125302733
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452125306706
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452125496480
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452125501519
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126356384
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126361593
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.file.refresh",1452126365044
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126490162
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126495391
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126495426
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1452126495491
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126495567
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126496998
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126502887
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126514795
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1452126514885
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126514941
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126603764
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126610475
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126616028
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1452126616092
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126616166
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126617706
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126623798
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126628624
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1452126628661
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126628732
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.file.saveAll",1452126645528
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126652556
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126657496
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126657552
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126668678
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126674197
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126674225
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1452126674255
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126674341
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126675740
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126687049
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126687984
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1452126688014
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126688072
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126691047
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126697038
failed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1452126698992
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126699008
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126705257
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126706533
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126706565
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1452126706603
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126706686
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126711372
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126717412
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126721546
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126721585
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1452126721640
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126721697
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126723133
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126726765
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126730007
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1452126730051
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126730140
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126731586
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126733135
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126733179
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126733251
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126740878
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126744924
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1452126744971
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126745031
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126746962
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126752597
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126755037
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1452126755087
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126755152
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126759815
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126765930
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126767544
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126767574
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1452126767607
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126767671
